Date of Despatch,Industry,Customer ID,Sales Value
01/11/2013,RNP,PT Ecogreen Oleochemicals,4412.00
01/11/2013,RNP,PT Ecogreen Oleochemicals,941.00
01/11/2013,RNP,PT Ecogreen Oleochemicals,3360.00
01/11/2013,RNP,PT Ecogreen Oleochemicals,5816.00
01/11/2013,RNP,PT Ecogreen Oleochemicals,27109.00
01/11/2013,RNP,PT Ecogreen Oleochemicals,548.00
01/11/2013,REH,PT. Nubika Jaya,2345.00
01/11/2013,REH,PT. Nubika Jaya,2849.00
01/11/2013,RER,Qatargas Operating Company Ltd,1690.00
01/11/2013,RER,Qatargas Operating Company Ltd,23233.00
01/11/2013,RER,Qatargas Operating Company Ltd,3585.00
01/11/2013,RER,Qatargas Operating Company Ltd,53297.00
01/11/2013,RER,Qatargas Operating Company Ltd,948.00
01/11/2013,RER,Qatargas Operating Company Ltd,399.00
01/11/2013,RER,Qatargas Operating Company Ltd,1347.00
01/11/2013,RER,Qatargas Operating Company Ltd,532.00
01/11/2013,RER,Qatargas Operating Company Ltd,299.00
01/11/2013,RER,Qatargas Operating Company Ltd,682.00
01/11/2013,RER,Qatargas Operating Company Ltd,532.00
01/11/2013,RER,Qatargas Operating Company Ltd,299.00
01/11/2013,RER,Qatargas Operating Company Ltd,682.00
01/11/2013,RER,Qatargas Operating Company Ltd,12161.00
01/11/2013,REP,Repsol Petroleo S.A.,58908.00
01/11/2013,AM,Samyang Kasei Co Ltd,10746.00
01/11/2013,REH,Samyang Kasei Co Ltd,28013.00
01/11/2013,REH,Samyang Kasei Co Ltd,28376.00
01/11/2013,AM,Saudi Arabian Fertiliser Co,156531.00
01/11/2013,RER,Saudi Aramco - Riyadh,232824.00
01/11/2013,GTL,Shell Global Solutions,-500000.00
01/11/2013,REP,SK Incheon Petrochem,380600.00
01/11/2013,RER,Societe Ivorienne De Raffinage,210609.00
01/11/2013,RER,Societe Ivorienne De Raffinage,85649.00
01/11/2013,RER,Societe Ivorienne De Raffinage,56867.00
01/11/2013,RER,Societe Ivorienne De Raffinage,46493.00
01/11/2013,RER,Societe Ivorienne De Raffinage,109055.00
01/11/2013,RER,Societe Ivorienne De Raffinage,2713.00
01/11/2013,RER,Societe Ivorienne De Raffinage,19448.00
01/11/2013,AM,S-Oil Corporation,48905.00
01/11/2013,REP,S-Oil Corporation,60094.00
01/11/2013,REP,Sumika Styron Polycarbonate Corp,-6.00
01/11/2013,GP,Talisman Malaysia Ltd,482694.00
01/11/2013,REP,Thai Oil Company Limited,60045.00
01/11/2013,RER,Thai Oil Company Limited,87542.00
01/11/2013,REP,Total Raffinaderij Antwerpen NV,67927.00
01/11/2013,GP,Woodside Energy Ltd,84000.00
01/11/2013,BYP,Yara UK Limited,49228.00
01/11/2013,ME,<SMD Chemicals> LLC,0.00
01/11/2013,AM,Abu Qir Fertilizer Company,0.00
01/11/2013,GP,BP Exploration Operating Co Ltd,3073.00
01/11/2013,GP,BP Exploration Operating Co Ltd,6611.00
01/11/2013,AM,CF Industries Inc.,9863.00
01/11/2013,AM,CF Industries Inc.,4978.00
01/11/2013,GTL,Chevron,-177885.00
01/11/2013,GP,ConocoPhillips Seal Sands,51000.00
01/11/2013,AM,DYNO NOBEL MORANBAH,57137.00
01/11/2013,REH,Fatty Chemical (Malaysia) Sdn Bhd,0.00
01/11/2013,AM,Fertil,0.00
01/11/2013,AM,Fertil,0.00
01/11/2013,RER,GS Caltex Corporation,48450.00
01/11/2013,ME,Inner Mongolia Sanwei,0.00
01/11/2013,AM,JSC Acron,0.00
01/11/2013,AM,Kribhco - Hazira - A1,0.00
01/11/2013,CO2,Linde Gas,609.00
01/11/2013,RER,OAO TAIF-NK,0.00
01/11/2013,AM,"OJSC ""Nevinnomyssky AZOT """,0.00
01/11/2013,AM,OJSC <<Cherepovetsky <<Azot>>,0.00
01/11/2013,RER,Pertamina VI Balongon,0.00
01/11/2013,RER,"Petroleos del Norte S,A.",1599.00
01/11/2013,RNP,PT Ecogreen Oleochemicals,8726.00
01/11/2013,ME,Public Joint-Stock Company,0.00
01/11/2013,AM,"Public Stock Company ""Odessa port",0.00
01/11/2013,ME,Salalah Methanol Company,0.00
01/11/2013,GTL,Saudi Basic Industries Corporation,112850.00
01/11/2013,ME,Saudi International Petrochemical,52320.00
01/11/2013,RER,Sinochem Quanzhou,0.00
01/11/2013,AM,SORFERT ALGERIE Spa,0.00
01/11/2013,AM,SORFERT ALGERIE Spa,0.00
01/11/2013,ME,Statoil Petroleum AS,0.00
01/11/2013,RER,TUPRAS IZMIT REFINERY MANAGEMENT,0.00
01/12/2013,REI,Air Products,29434.00
01/12/2013,REI,"AIR PRODUCTS & CHEMICALS,INC.",111736.00
01/12/2013,REI,"AIR PRODUCTS & CHEMICALS,INC.",172979.00
01/12/2013,REI,"AIR PRODUCTS & CHEMICALS,INC.",64382.00
01/12/2013,REI,"AIR PRODUCTS & CHEMICALS,INC.",77078.00
01/12/2013,REI,Air Products Inc.,16891.00
01/12/2013,AM,Asean Bintulu Fertiliser Sdn,141984.00
01/12/2013,AM,Asean Bintulu Fertiliser Sdn,103323.00
01/12/2013,AM,Asean Bintulu Fertiliser Sdn,142674.00
01/12/2013,AM,Asean Bintulu Fertiliser Sdn,187372.00
01/12/2013,AM,Asean Bintulu Fertiliser Sdn,127594.00
01/12/2013,AM,Asean Bintulu Fertiliser Sdn,934.00
01/12/2013,GP,Chevron Offshore (Thailand) Ltd,235165.00
01/12/2013,GP,DCP Midstream,2967.00
01/12/2013,GP,DCP Midstream,144226.00
01/12/2013,GP,DCP Midstream,2016.00
01/12/2013,GP,DCP Midstream,1008.00
01/12/2013,AM,Dialog Systems (Thailand) Ltd,24519.00
01/12/2013,GP,ENI,127500.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,14046.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,3602.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,902.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,22337.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,15805.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,496.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,2633.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,446.00
01/12/2013,AM,GS CALTEX CORPORATION,69764.00
01/12/2013,AM,GS CALTEX CORPORATION,152320.00
01/12/2013,RER,GS Caltex Corporation,196923.00
01/12/2013,RER,GS Caltex Corporation,267009.00
01/12/2013,RER,GS Caltex Corporation,145764.00
01/12/2013,RER,Hydro-Chem Div or Linde Engineering,660.00
01/12/2013,AM,IFFCO - Kalol - A1,39174.00
01/12/2013,RER,IFFCO - Kalol - A1,18080.00
01/12/2013,RNP,"Industrial Metalworks, Inc",940.00
01/12/2013,RNP,"Industrial Metalworks, Inc",4222.00
01/12/2013,RNP,"Industrial Metalworks, Inc",2016.00
01/12/2013,ME,"International Methanol Company ""IMC",908.00
01/12/2013,ME,"International Methanol Company ""IMC",860.00
01/12/2013,ME,"International Methanol Company ""IMC",2540.00
01/12/2013,ME,"International Methanol Company ""IMC",1035.00
01/12/2013,AM,Johnson Matthey Catalysts,54400.00
01/12/2013,AM,Johnson Matthey Catalysts,108800.00
01/12/2013,AM,Johnson Matthey Catalysts,122960.00
01/12/2013,AM,Johnson Matthey Catalysts,31560.00
01/12/2013,AM,Johnson Matthey Catalysts,122960.00
01/12/2013,AM,Johnson Matthey Catalysts,122960.00
01/12/2013,AM,Johnson Matthey Catalysts,108800.00
01/12/2013,AM,Johnson Matthey Catalysts,245920.00
01/12/2013,AM,Johnson Matthey Catalysts,163200.00
01/12/2013,AM,Johnson Matthey Catalysts,122960.00
01/12/2013,AM,Johnson Matthey Catalysts,122960.00
01/12/2013,AM,Johnson Matthey Catalysts,73364.00
01/12/2013,AM,Johnson Matthey Catalysts,52950.00
01/12/2013,AM,Johnson Matthey Catalysts,108800.00
01/12/2013,GP,Johnson Matthey Catalysts,685344.00
01/12/2013,GP,Johnson Matthey Chemicals India,562000.00
01/12/2013,GP,Johnson Matthey Chemicals India,674400.00
01/12/2013,REI,LINDE France s.a. Act Industrielle,-1366.00
01/12/2013,REI,LINDE France s.a. Act Industrielle,-7130.00
01/12/2013,REI,LINDE France s.a. Act Industrielle,-3638.00
01/12/2013,REI,LINDE France s.a. Act Industrielle,-137.00
01/12/2013,REI,Linde Malaysia,14995.00
01/12/2013,REI,Linde Malaysia,10552.00
01/12/2013,REI,Linde Malaysia,2678.00
01/12/2013,REI,Linde Malaysia,6057.00
01/12/2013,REI,Linde Malaysia,12958.00
01/12/2013,REI,Linde Malaysia,606.00
01/12/2013,REI,Linde Malaysia,290.00
01/12/2013,ME,Methanex Corporation,26919.00
01/12/2013,ME,Methanex Corporation,1234290.00
01/12/2013,ME,Methanol Holdings Trinidad Ltd.,16307.00
01/12/2013,AM,Micro Turners - II,1932.00
01/12/2013,ME,Ningxia Baofeng Energy Group Co.Ltd,320540.00
01/12/2013,ME,Ningxia Baofeng Energy Group Co.Ltd,1764729.00
01/12/2013,AM,Nitrogen (2000) Unlimited,103201.00
01/12/2013,AM,Nitrogen (2000) Unlimited,268543.00
01/12/2013,AM,Nitrogen (2000) Unlimited,558967.00
01/12/2013,AM,Nitrogen (2000) Unlimited,179029.00
01/12/2013,AM,Nitrogen (2000) Unlimited,130935.00
01/12/2013,BYP,Omex Agriculture Limited,20218.00
01/12/2013,AM,Orica Mining Services,446275.00
01/12/2013,RER,PCK Raffinerie GmbH,135429.00
01/12/2013,RER,PCK Raffinerie GmbH,949.00
01/12/2013,RER,PCK Raffinerie GmbH,1897.00
01/12/2013,RER,PCK Raffinerie GmbH,949.00
01/12/2013,RER,Pemex Refinacion,0.00
01/12/2013,RER,Pemex Refinacion,47814.00
01/12/2013,RER,Pemex Refinacion,18111.00
01/12/2013,RER,Pemex Refinacion,72445.00
01/12/2013,RER,Pemex Refinacion,66365.00
01/12/2013,RER,Pemex Refinacion,258195.00
01/12/2013,RER,Pemex Refinacion,260286.00
01/12/2013,RER,Pemex Refinacion,4475.00
01/12/2013,RER,Pemex Refinacion,653.00
01/12/2013,RER,Pemex Refinacion,2682.00
01/12/2013,RER,Pemex Refinacion,778.00
01/12/2013,RER,Pemex Refinacion,2239.00
01/12/2013,RER,Pemex Refinacion,8690.00
01/12/2013,RER,PETRORabigh,36965.00
01/12/2013,RER,PETRORabigh,39457.00
01/12/2013,RER,PETRORabigh,56671.00
01/12/2013,BYP,Plater Chemicals Limited,76275.00
01/12/2013,BYP,Plater Chemicals Limited,59755.00
01/12/2013,BYP,Plater Chemicals Limited,223134.00
01/12/2013,BYP,Plater Chemicals Limited,4413.00
01/12/2013,REI,Praxair,4182.00
01/12/2013,REI,Praxair,1307.00
01/12/2013,REI,Praxair,1307.00
01/12/2013,REI,Praxair,2265.00
01/12/2013,REI,Praxair,54213.00
01/12/2013,CO2,Praxair Mexico S de RL de CV,22091.00
01/12/2013,REP,PTT Global Chemical Public,30220.00
01/12/2013,GP,Qatalum,72257.00
01/12/2013,GP,Qatalum,527.00
01/12/2013,GP,Qatalum,1221.00
01/12/2013,GP,Qatalum,264.00
01/12/2013,ME,Qatar Fuel Additives Company Ltd,3134203.00
01/12/2013,REP,Ruhr Oel GmbH,11840.00
01/12/2013,ME,Salalah Methanol Company,1418048.00
01/12/2013,ME,Salalah Methanol Company,1691028.00
01/12/2013,REP,Samsung Total Petrochemicals Co Ltd,3184612.00
01/12/2013,REI,San Salvo Magazzino  Rivoira,7312.00
01/12/2013,REI,San Salvo Magazzino  Rivoira,912.00
01/12/2013,REI,San Salvo Magazzino  Rivoira,1427.00
01/12/2013,REH,SASOL Italy SpA,27766.00
01/12/2013,REH,SASOL Italy SpA,20459.00
01/12/2013,AM,Saudi Arabian Mining Co,19285.00
01/12/2013,AM,Saudi Arabian Mining Co,5403.00
01/12/2013,AM,Saudi Arabian Mining Co,21613.00
01/12/2013,RER,Saudi Aramco Total Refining,155418.00
01/12/2013,RER,Saudi Aramco Total Refining,9003.00
01/12/2013,RER,Saudi Aramco Total Refining,3064.00
01/12/2013,RER,Saudi Aramco Total Refining,3001.00
01/12/2013,RER,Shell Eastern Petroleum(Pte)Ltd,168206.00
01/12/2013,RER,Shell Eastern Petroleum(Pte)Ltd,322113.00
01/12/2013,REH,Sitara Peroxide Ltd,6816.00
01/12/2013,AM,"Unipetrol RPA, sro",358498.00
01/12/2013,REH,Vacuum & Atmosphere Services Limite,3308.00
01/12/2013,REH,Vale Europe Ltd,6000.00
01/12/2013,BYP,Yara UK Limited,39966.00
01/12/2013,REI,Air Products,0.00
01/12/2013,REI,"AIR PRODUCTS & CHEMICALS,INC.",38075.00
01/12/2013,REI,Air Products Inc.,4579.00
01/12/2013,AM,Asean Bintulu Fertiliser Sdn,0.00
01/12/2013,GP,BP Exploration Operating Co Ltd,11877.00
01/12/2013,GP,ConocoPhillips c/o Judy Platform,80500.00
01/12/2013,RNP,Evonik RohMax Asia Pacific Pte.Ltd,5107.00
01/12/2013,RER,Indian Oil Corporation Ltd,276.00
01/12/2013,REP,"ISAB SRL,",0.00
01/12/2013,GP,Johnson Matthey Chemicals India,0.00
01/12/2013,GP,Johnson Matthey Chemicals India,0.00
01/12/2013,GP,Johnson Matthey Chemicals India,0.00
01/12/2013,GP,Johnson Matthey Chemicals India,0.00
01/12/2013,GP,Johnson Matthey Chemicals India,0.00
01/12/2013,RER,KNPC MAB,0.00
01/12/2013,REI,Linde Gaz Magyarorszag Zrt,0.00
01/12/2013,AM,Nitrogen (2000) Unlimited,2837.00
01/12/2013,AM,Nitrogen (2000) Unlimited,12767.00
01/12/2013,GP,Occidental Permian Limited,
01/12/2013,AM,Orica Mining Services,120000.00
01/12/2013,RER,Pertamina VI Balongon,0.00
01/12/2013,RER,"Petroleos del Norte S,A.",0.00
01/12/2013,ME,PML - Labuan - M1,0.00
01/12/2013,AM,Qatar Fertiliser Co (SAQ),0.00
01/12/2013,RER,Samir Refinery,0.00
01/12/2013,RER,Samir Refinery,43669.00
01/12/2013,REI,San Salvo Magazzino  Rivoira,443.00
01/12/2013,REH,SASOL Italy SpA,2078.00
01/12/2013,RER,Shell Eastern Petroleum(Pte)Ltd,4847.00
01/01/2014,REI,Air Liquide Mexico S DE RL DE CV,5556.00
01/01/2014,REI,Air Products & Chemicals,287148.00
01/01/2014,REI,Air Products & Chemicals,78733.00
01/01/2014,REI,Air Products & Chemicals,16871.00
01/01/2014,REI,Air Products & Chemicals Inc,-16908.00
01/01/2014,REI,Air Products & Chemicals Inc,-2686.00
01/01/2014,REI,Air Products & Chemicals Inc,-29346.00
01/01/2014,REI,Air Products & Chemicals Inc,12020.00
01/01/2014,REI,Air Products & Chemicals Inc,5838.00
01/01/2014,REI,Air Products & Chemicals Inc,370987.00
01/01/2014,REI,Air Products & Chemicals Inc,42496.00
01/01/2014,REI,Air Products & Chemicals Inc.,-26570.00
01/01/2014,REI,"Air Products and Chemicals, Inc.",-35930.00
01/01/2014,REI,Air Products Canada Ltd.,-45599.00
01/01/2014,REI,Air Products Manufacturing Company,296508.00
01/01/2014,REI,Air Products Manufacturing Company,176017.00
01/01/2014,REI,Air Products Manufacturing Company,76968.00
01/01/2014,REI,Air Products Manufacturing Company,566055.00
01/01/2014,REI,Air Products Manufacturing Company,140142.00
01/01/2014,REI,Air Products Manufacturing Company,25986.00
01/01/2014,REI,Air Products Manufacturing Company,7195.00
01/01/2014,REO,BASF Company Ltd,67602.00
01/01/2014,REP,Chevron,231626.00
01/01/2014,REP,Chevron,1729.00
01/01/2014,CO2,"CO2 Liquid, S.A. DE C.V.",13768.00
01/01/2014,CO2,"CO2 Liquid, S.A. DE C.V.",24411.00
01/01/2014,ME,Coogee Energy Pty. Ltd,9701.00
01/01/2014,ME,Coogee Energy Pty. Ltd,4796.00
01/01/2014,ME,Coogee Energy Pty. Ltd,306284.00
01/01/2014,REH,CSIRO,0.00
01/01/2014,RER,CYCLON HELLAS S.A,14143.00
01/01/2014,GP,DCP Midstream,186304.00
01/01/2014,AM,Dialog Systems (Thailand) Ltd,83108.00
01/01/2014,AM,Dialog Systems Pte Ltd.,20514.00
01/01/2014,AM,DYNO NOBEL MORANBAH,389.00
01/01/2014,AM,DYNO NOBEL MORANBAH,12532.00
01/01/2014,AM,DYNO NOBEL MORANBAH,4177.00
01/01/2014,AM,DYNO NOBEL MORANBAH,189307.00
01/01/2014,AM,DYNO NOBEL MORANBAH,75689.00
01/01/2014,AM,DYNO NOBEL MORANBAH,64587.00
01/01/2014,CO2,EPCO,112499.00
01/01/2014,RER,"Ergon Refining, INC",-3607.00
01/01/2014,RER,"Ergon Refining, INC",-270.00
01/01/2014,REP,Esso Italiana Srl,78410.00
01/01/2014,REP,Esso Italiana Srl,27301.00
01/01/2014,REP,Esso Italiana Srl,52924.00
01/01/2014,REP,Esso Italiana Srl,24863.00
01/01/2014,REP,Esso Raffinage S.A.S. (1510),69628.00
01/01/2014,REP,ExxonMobil,14493.00
01/01/2014,REP,ExxonMobil Asia Pacific Pte Ltd,28214.00
01/01/2014,REP,ExxonMobil Asia Pacific Pte Ltd,13049.00
01/01/2014,GP,ExxonMobil Prod Deutschland GmbH,12424.00
01/01/2014,AM,Fauji Fertilizer Company Limited,880619.00
01/01/2014,AM,Fertial SpA,227705.00
01/01/2014,AM,Fertial SpA,193054.00
01/01/2014,AM,Fertial SpA,54909.00
01/01/2014,AM,Fertial SpA,49418.00
01/01/2014,AM,GPN,93345.00
01/01/2014,AM,GPN,392127.00
01/01/2014,AM,GPN,22329.00
01/01/2014,AM,GPN,183242.00
01/01/2014,AM,Growhow UK Limited,201300.00
01/01/2014,AM,Growhow UK Limited,9892.00
01/01/2014,RER,GS Caltex Corporation,250368.00
01/01/2014,RER,GS Caltex Corporation,253487.00
01/01/2014,RER,GS Caltex Corporation,426100.00
01/01/2014,RER,GS Caltex Corporation,294774.00
01/01/2014,REH,Hamza Vegetable Oil Refinery,3600.00
01/01/2014,EL,Hi-Rel Lids Ltd,1960.00
01/01/2014,EL,Hi-Rel Lids Ltd,1960.00
01/01/2014,EL,Hi-Rel Lids Ltd,24840.00
01/01/2014,EL,Hi-Rel Lids Ltd,24840.00
01/01/2014,EL,Hi-Rel Lids Ltd,5490.00
01/01/2014,EL,Hi-Rel Lids Ltd,1960.00
01/01/2014,EL,Hi-Rel Lids Ltd,9150.00
01/01/2014,EL,Hi-Rel Lids Ltd,340.00
01/01/2014,EL,Hi-Rel Lids Ltd,1960.00
01/01/2014,EL,Hi-Rel Lids Ltd,9108.00
01/01/2014,RER,Hunt Refining Company,54693.00
01/01/2014,RER,Hunt Refining Company,64796.00
01/01/2014,RER,Hunt Refining Company,76384.00
01/01/2014,RER,Hunt Refining Company,92201.00
01/01/2014,RER,Hunt Refining Company,80235.00
01/01/2014,REH,Idemitsu Petrochemical Co.,13898.00
01/01/2014,REH,Idemitsu Petrochemical Co.,14011.00
01/01/2014,REH,Idemitsu Petrochemical Co.,4806.00
01/01/2014,AM,IFFCO - Kalol - A1,16845.00
01/01/2014,AM,IFFCO - Kalol - A1,23675.00
01/01/2014,RER,Indian Oil Corporation Ltd,186962.00
01/01/2014,REH,Isu Chemical Co Ltd,29121.00
01/01/2014,REH,Isu Chemical Co Ltd,397.00
01/01/2014,RER,Japan Energy Mizushima,197845.00
01/01/2014,RER,Japan Energy Mizushima,291096.00
01/01/2014,RER,Japan Energy Mizushima,116032.00
01/01/2014,RER,Japan Energy Mizushima,59696.00
01/01/2014,AM,Johnson Matthey Catalysts,112868.00
01/01/2014,AM,Johnson Matthey Catalysts,50424.00
01/01/2014,RER,Johnson Matthey Chemicals India,7512.00
01/01/2014,RER,Johnson Matthey India (B438),90.00
01/01/2014,RER,Johnson Matthey India (B438),156.00
01/01/2014,RER,Johnson Matthey India (B438),241.00
01/01/2014,AM,Johnson Matthey Japan Godo Kaisha(J,3325.00
01/01/2014,AM,Johnson Matthey Japan Godo Kaisha(J,16586.00
01/01/2014,AM,Johnson Matthey Japan Godo Kaisha(J,91878.00
01/01/2014,AM,Johnson Matthey PLC,245920.00
01/01/2014,AM,Johnson Matthey PLC,112868.00
01/01/2014,AM,Johnson Matthey PLC,17358.00
01/01/2014,AM,Johnson Matthey PLC,55854.00
01/01/2014,AM,Johnson Matthey PLC,112868.00
01/01/2014,AM,Johnson Matthey PLC,336160.00
01/01/2014,AM,Johnson Matthey PLC,112868.00
01/01/2014,AM,Johnson Matthey PLC,112868.00
01/01/2014,AM,Johnson Matthey PLC,112868.00
01/01/2014,AM,Johnson Matthey PLC,112868.00
01/01/2014,AM,Johnson Matthey PLC,134464.00
01/01/2014,AM,Johnson Matthey PLC,112868.00
01/01/2014,AM,Johnson Matthey PLC,50280.00
01/01/2014,GP,Johnson Matthey PLC,799568.00
01/01/2014,RER,JSC Slavneft-Yanos,495010.00
01/01/2014,RER,JSC Slavneft-Yanos,124976.00
01/01/2014,REH,Mateos SL,3494.00
01/01/2014,ME,Methanol Holdings Trinidad Ltd.,1725152.00
01/01/2014,BYP,Omex Agriculture Limited,13522.00
01/01/2014,RNP,P.T. Musim MAS,24017.00
01/01/2014,RNP,P.T. Musim MAS,25357.00
01/01/2014,RNP,P.T. Musim MAS,9137.00
01/01/2014,RNP,P.T. Musim MAS,27180.00
01/01/2014,AM,Petroleo Brasilerio S.A - Petrobras,175264.00
01/01/2014,AM,Petroleo Brasilerio S.A - Petrobras,463823.00
01/01/2014,AM,Petroleo Brasilerio S.A - Petrobras,51536.00
01/01/2014,AM,Petroleo Brasilerio S.A - Petrobras,196738.00
01/01/2014,AM,Petroleo Brasilerio S.A - Petrobras,21860.00
01/01/2014,AM,Petroleo Brasilerio S.A - Petrobras,262896.00
01/01/2014,RER,Petrotel Lukoil S.A,34453.00
01/01/2014,RER,Petrotel Lukoil S.A,37144.00
01/01/2014,RER,Petrotel Lukoil S.A,20735.00
01/01/2014,RER,Petrotel Lukoil S.A,1505.00
01/01/2014,RER,Petrotel Lukoil S.A,174.00
01/01/2014,REP,PetroVietnam,4367.00
01/01/2014,REP,PetroVietnam,5745.00
01/01/2014,RER,"PJSC ""LINIK""",97172.00
01/01/2014,BYP,Plater Chemicals Limited,4179.00
01/01/2014,H2P,PT IHI Gasification Indonesia,498.00
01/01/2014,H2P,PT IHI Gasification Indonesia,747.00
01/01/2014,H2P,PT IHI Gasification Indonesia,854.00
01/01/2014,H2P,PT IHI Gasification Indonesia,18506.00
01/01/2014,REP,PTT Global Chemical Public,103623.00
01/01/2014,RER,Qatargas Operating Company Ltd,1981.00
01/01/2014,RER,Qatargas Operating Company Ltd,3913.00
01/01/2014,RER,Qatargas Operating Company Ltd,1981.00
01/01/2014,RER,Reliance Industries Limited,10053.00
01/01/2014,RER,Reliance Industries Limited,1214.00
01/01/2014,ME,Salalah Methanol Company,979114.00
01/01/2014,ME,Salalah Methanol Company,135065.00
01/01/2014,ME,Salalah Methanol Company,936608.00
01/01/2014,ME,Salalah Methanol Company,1158560.00
01/01/2014,ME,Salalah Methanol Company,7361.00
01/01/2014,ME,Salalah Methanol Company,24275.00
01/01/2014,ME,Salalah Methanol Company,16601.00
01/01/2014,ME,Salalah Methanol Company,8614.00
01/01/2014,REP,Samsung Total Petrochemicals Co Ltd,115832.00
01/01/2014,REP,SARLUX Srl,60649.00
01/01/2014,AM,Saudi Arabian Mining Co,74846.00
01/01/2014,AM,Saudi Arabian Mining Co,643118.00
01/01/2014,AM,Saudi Arabian Mining Co,430432.00
01/01/2014,REI,SMR Aurangabad,42.00
01/01/2014,REI,SMR Aurangabad,2478.00
01/01/2014,REI,SMR Aurangabad,137.00
01/01/2014,RER,S-Oil HMP2,565671.00
01/01/2014,REI,Sol c/o RISSO Srl,19707.00
01/01/2014,REH,Solvay Interox Pty Ltd,4725.00
01/01/2014,REH,Solvay Interox Pty Ltd,10673.00
01/01/2014,REH,Solvay Peroxythai Limited,9352.00
01/01/2014,GP,Talisman Malaysia Ltd,793035.00
01/01/2014,RER,Tesoro,-983.00
01/01/2014,AM,Thai Oil Company Limited,49760.00
01/01/2014,REP,Thai Oil Company Limited,58268.00
01/01/2014,REP,Tonen General Oil (Kawasaki),5373.00
01/01/2014,REP,Tonen General Oil (Kawasaki),21491.00
01/01/2014,REH,"U.S. Steel Kosice, s.r.o.",18020.00
01/01/2014,RER,Valero Energy Inc,0.00
01/01/2014,RER,Valero Energy Inc,0.00
01/01/2014,RER,WRB Refining LP,142405.00
01/01/2014,RER,WRB Refining LP,41480.00
01/01/2014,RER,WRB Refining LP,103985.00
01/01/2014,RER,WRB Refining LP,0.00
01/01/2014,AM,Yara Sluiskil B.V.,770593.00
01/01/2014,BYP,Yara UK Limited,26240.00
01/01/2014,REI,Air Products Canada Ltd.,23111.00
01/01/2014,REI,Air Products Canada Ltd.,65519.00
01/01/2014,RNP,Akf Siemers Sud GmbH,710.00
01/01/2014,AM,Asean Bintulu Fertiliser Sdn,0.00
01/01/2014,GP,BP Exploration Operating Co Ltd,83137.00
01/01/2014,AM,CF Industries,23087.00
01/01/2014,ME,Chongqing International,127246.00
01/01/2014,ME,Chongqing International,103236.00
01/01/2014,GTL,Compact GTL Ltd,56731.00
01/01/2014,GP,ConocoPhillips c/o Judy Platform,
01/01/2014,REH,CPDC - Tou Fen Plant,0.00
01/01/2014,RER,Deutsche BP AG,2627.00
01/01/2014,RER,ExxonMobil,7065.00
01/01/2014,GP,Horizon Oil (Papua) Limited,9768.00
01/01/2014,RER,IFFCO - Kalol - A1,0.00
01/01/2014,ME,Methanex Motunui 2,0.00
01/01/2014,AM,Nitrogen (2000) Unlimited,2837.00
01/01/2014,AM,Nitrogen (2000) Unlimited,12767.00
01/01/2014,GP,PetroChina Tarim Oilfield Company,0.00
01/01/2014,GP,Petroleum Development Oman LLC,29367.00
01/01/2014,GP,Petroleum Development Oman LLC,5171.00
01/01/2014,GP,Petroleum Development Oman LLC,1454.00
01/01/2014,REI,Praxair,11926.00
01/01/2014,REI,Praxair,35779.00
01/01/2014,H2P,PT IHI Gasification Indonesia,963.00
01/02/2014,GP,INDCON PROJECTS & EQUIPMENT LTD,12581.00
01/02/2014,GP,INDCON PROJECTS & EQUIPMENT LTD,-18.00
01/02/2014,AM,Ruwais Fertilizer Industries (Ferti,310843.00
01/02/2014,GP,Pan American Energy LLC Suc. Arg,304184.00
01/02/2014,GP,Abu Dhabi Gas Industries Ltd,89394.00
01/02/2014,AM,Johnson Matthey PLC,368880.00
01/02/2014,AM,"OAO ""KUIBYSHEVAZOT""",144662.00
01/02/2014,AM,"OAO ""KUIBYSHEVAZOT""",120230.00
01/02/2014,AM,"OAO ""KUIBYSHEVAZOT""",54864.00
01/02/2014,AM,P.T. Pupuk Iskander Muda,45620.00
01/02/2014,AM,P.T. Pupuk Iskander Muda,197688.00
01/02/2014,AM,Alfa Aesar GmbH & Co. KG,688.00
01/02/2014,AM,Johnson Matthey Catalysts,108800.00
01/02/2014,AM,Johnson Matthey PLC,108800.00
01/02/2014,AM,A K Automatics,1932.00
01/02/2014,AM,Johnson Matthey PLC,31560.00
01/02/2014,AM,Johnson Matthey PLC,112868.00
01/02/2014,AM,Johnson Matthey PLC,50280.00
01/02/2014,AM,Dialog Systems (Thailand) Ltd,49760.00
01/02/2014,AM,Johnson Matthey PLC,122960.00
01/02/2014,AM,Johnson Matthey Catalysts,231431.00
01/02/2014,AM,S-Oil Corporation,90976.00
01/02/2014,AM,Johnson Matthey PLC,122960.00
01/02/2014,AM,Johnson Matthey PLC,122960.00
01/02/2014,AM,Johnson Matthey PLC,67232.00
01/02/2014,AM,Johnson Matthey PLC,112868.00
